"endTime","artistName","trackName","msPlayed"
"2022-10-07 11:41","Lena Raine","Resurrections",578648
"2022-10-07 11:44","Powerwolf","Resurrection By Erection",175445
"2022-10-07 11:44","MASTER BOOT RECORD","CONFIG.SYS",23387
"2022-10-07 11:45","Michael Jackson","Bad",2398
"2022-10-07 11:45","Ozzy Osbourne","Crazy Train",4644
"2022-10-07 11:45","OGRE Sound","Droid Rage",24124
"2022-10-07 11:45","Sabaton","Defence of Moscow",1397
"2022-10-07 11:49","Sabaton","Stormtroopers",236000
"2022-10-07 11:52","Korpiklaani","Vodka",179653
"2022-10-07 11:55","RichaadEB","Devil Trigger",194437
"2022-10-07 11:59","Earth, Wind & Fire","September",215093
"2022-10-07 12:03","Brothers of Metal","Brothers Unite",246990
"2022-10-07 12:10","Mick Gordon","Harbinger",431000
"2022-10-07 12:12","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2022-10-07 12:15","Ed Helms","How Bad Can I Be?",172160
"2022-10-07 12:20","The 88","Biggering - Original Demo",301053
"2022-10-07 12:23","Carl Douglas","Kung Fu Fighting",197935
"2022-10-07 12:31","Unknown Artist","Unknown Track",451904
"2022-10-07 12:36","Electric Light Orchestra","Mr. Blue Sky",303373
"2022-10-07 12:40","Brothers of Metal","Death of the God of Light",210332
"2022-10-07 12:50","Lena Raine","Resurrections",578648
"2022-10-07 12:53","Grailknights","Pumping Iron Power",233133
"2022-10-07 12:55","Guns N' Roses","Welcome To The Jungle",2063
"2022-10-07 12:55","Guns N' Roses","Welcome To The Jungle",5587
"2022-10-07 12:55","DragonForce","Through The Fire And Flames",69053
"2022-10-07 12:56","Guns N' Roses","Welcome To The Jungle",8322
"2022-10-07 12:56","Anthrax","TNT",56
"2022-10-07 12:56","Anthrax","TNT",18
"2022-10-07 12:56","Loverboy","Working for the Weekend",1689
"2022-10-07 12:56","Airbourne","Back In the Game",4086
"2022-10-07 12:57","Airbourne","Back In the Game",11177
"2022-10-07 13:17","Pharrell Williams","Hug Me",3120
"2022-10-07 13:18","Unknown Artist","Unknown Track",14691
"2022-10-07 13:26","Rupert Holmes","Escape (The Pina Colada Song)",0
"2022-10-07 13:26","Unknown Artist","Unknown Track",448431
"2022-10-07 13:27","Rupert Holmes","Escape (The Pina Colada Song)",2093
"2022-10-07 13:27","Sabaton","Night Witches",9141
"2022-10-07 13:36","Unknown Artist","Unknown Track",469252
"2022-10-07 13:38","Rupert Holmes","Escape (The Pina Colada Song)",120289
"2022-10-07 13:42","Rupert Holmes","Escape (The Pina Colada Song)",135229
"2022-10-07 13:45","Sabaton","Night Witches",181333
"2022-10-07 13:48","Jimmy Gnecco","Collective Consciousness - Maniac Agenda Mix",158760
"2022-10-07 13:50","Ween","Ocean Man",126946
"2022-10-07 13:53","Smash Mouth","All Star",200373
"2022-10-07 13:56","Korpiklaani","Vodka",179653
"2022-10-07 14:06","DragonForce","Soldiers Of The Wastelands",587160
"2022-10-07 14:09","Alestorm","P.A.R.T.Y.",203118
"2022-10-07 14:12","Capital Cities","Safe And Sound",192789
"2022-10-07 14:17","Powerwolf","Blessed & Possessed",282280
"2022-10-07 14:19","bobacupcake","theme of really cool bird",131571
"2022-10-07 14:25","Orden Ogan","Gunman",317733
"2022-10-07 14:28","Sabaton","The Last Battle",192037
"2022-10-07 14:32","Sabaton","The Last Stand",235840
"2022-10-07 14:38","The Rah Band","Shadow of Your Love",382003
"2022-10-07 14:42","Brothers of Metal","Brothers Unite",246990
"2022-10-07 14:46","Powerwolf","Christ & Combat",219706
"2022-10-07 14:51","DragonForce","Cry Thunder",316066
"2022-10-07 14:54","The Living Tombstone","It's Been So Long",174394
"2022-10-07 14:58","Foster The People","Pumped Up Kicks",239600
"2022-10-07 15:02","Brothers of Metal","Ride of the Valkyries",206666
"2022-10-07 15:05","Blue Swede","Hooked On A Feeling",172866
"2022-10-07 15:09","Powerwolf","Amen & Attack",234693
"2022-10-07 15:12","Brothers of Metal","Death of the God of Light",210332
"2022-10-07 15:17","James Brown","People Get Up And Drive Your Funky Soul - Remix",324588
"2022-10-07 17:19","James Brown","People Get Up And Drive Your Funky Soul - Remix",62954
"2022-10-07 17:21","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",144854
"2022-10-07 17:37","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",63715
"2022-10-07 17:45","Unknown Artist","Unknown Track",451904
"2022-10-07 17:49","Cyndi Lauper","Girls Just Want to Have Fun",238266
"2022-10-07 17:52","War","Why Can't We Be Friends",173324
"2022-10-07 18:00","Gotye","Somebody That I Used To Know",320
"2022-10-07 18:00","War","Why Can't We Be Friends",56783
"2022-10-07 18:06","Gotye","Somebody That I Used To Know",244565
"2022-10-07 18:14","The Rah Band","Winter Love",328066
"2022-10-07 18:18","Lemon Demon","Two Trucks",247220
"2022-10-07 18:24","Electric Light Orchestra","Mr. Blue Sky",303373
"2022-10-07 18:28","Rascal Flatts","Life is a Highway",276320
"2022-10-07 18:32","Týr","Blood of Heroes",221506
"2022-10-07 18:37","The 88","Biggering - Original Demo",301053
"2022-10-07 18:40","Powerwolf","Demons Are a Girl's Best Friend",218080
"2022-10-07 18:43","Spongebob Squarepants","Goofy Goober Rock",174026
"2022-10-07 18:47","Turisas","Rasputin",196157
"2022-10-07 18:51","Turisas","Rasputin",15369
"2022-10-07 18:56","Boney M.","Rasputin",351573
"2022-10-07 19:02","Earth, Wind & Fire","Let's Groove",339320
"2022-10-07 19:02","Sabaton","Christmas Truce",7523
"2022-10-07 19:14","The Rah Band","Rock Me Down to Rio",411440
"2022-10-07 19:19","Powerwolf","Amen & Attack",234693
"2022-10-07 19:23","Donna Burke","Sins of The Father",983
"2022-10-07 19:23","The Turtles","Happy Together",1059
"2022-10-07 19:23","Grailknights","Pumping Iron Power",233133
"2022-10-07 19:23","Alestorm","Drink",2209
"2022-10-07 19:23","The Rah Band","Float",1703
"2022-10-07 19:57","Casey Edwards","Bury the Light",1132781
"2022-10-07 20:00","Sabaton","To Hell and Back",150577
"2022-10-07 20:08","Sabaton","To Hell and Back",55970
"2022-10-07 20:12","Lemon Demon","The Ultimate Showdown of Ultimate Destiny",213087
"2022-10-07 20:22","Mick Gordon","Bfg Division",506762
"2022-10-07 20:26","Macross 82-99","Fun Tonight",162461
"2022-10-07 20:31","Ozzy Osbourne","Crazy Train",293183
"2022-10-07 20:34","Earth, Wind & Fire","September",215093
"2022-10-07 20:38","Powerwolf","We Drink Your Blood",222560
"2022-10-07 20:41","Powerwolf","Army of the Night",201386
"2022-10-07 20:50","Unknown Artist","Unknown Track",498069
"2022-10-07 20:53","The Beatles","Here Comes The Sun - Remastered 2009",185733
"2022-10-07 21:01","Lipps Inc.","Funkytown",470346
"2022-10-07 21:04","Sabaton","Winged Hussars",231521
"2022-10-07 21:08","Jamiroquai","Virtual Insanity - Remastered",200645
"2022-10-07 22:01","Jamiroquai","Virtual Insanity - Remastered",666
"2022-10-07 22:06","Powerwolf","Killers with the Cross",249506
"2022-10-07 22:08","Ed Helms","How Bad Can I Be?",1259
"2022-10-07 22:08","Ian McKinney","Octodad (Nobody Suspects a Thing)",106875
"2022-10-07 22:08","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",593
"2022-10-07 22:11","Ed Helms","How Bad Can I Be?",172160
"2022-10-07 22:17","The 88","Biggering - Original Demo",356779
"2022-10-07 22:18","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",86744
"2022-10-07 23:57","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",101057
"2022-10-07 23:59","Jay & The Americans","Come A Little Bit Closer",87305
"2022-10-08 00:05","Boney M.","Rasputin",351573
"2022-10-08 00:09","Sabaton","Defence of Moscow",248992
"2022-10-08 00:12","Matthew Wilder","Break My Stride",184480
"2022-10-08 00:15","Powerwolf","In the Name of God (Deus Vult)",195920
"2022-10-08 00:18","Battle Beast","Push It to the Limit - Bonus",199761
"2022-10-08 00:23","Iron Maiden","The Trooper - 2015 Remaster",252733
"2022-10-08 00:25","Korpiklaani","Ievan Polkka",172206
"2022-10-08 11:25","Korpiklaani","Ievan Polkka",16195
"2022-10-08 11:27","Brothers of Metal","Njord",102557
"2022-10-08 12:37","Brothers of Metal","Njord",127763
"2022-10-08 12:39","Kit Walters","The Stains of Time - Maniac Agenda Mix",130186
"2022-10-08 12:43","Powerwolf","Raise Your Fist, Evangelist",239813
"2022-10-08 12:47","The Rah Band","Messages from the Stars",254080
"2022-10-08 12:52","Unknown Artist","Unknown Track",294034
"2022-10-08 12:56","Sabaton","Stormtroopers",236000
"2022-10-08 13:00","Pharrell Williams","Despicable Me",255226
"2022-10-08 13:05","Powerwolf","Sanctified with Dynamite",265720
"2022-10-08 13:07","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2022-10-08 13:11","Brothers of Metal","Prophecy of Ragnarök",222373
"2022-10-08 13:14","Carl Douglas","Kung Fu Fighting",197935
"2022-10-08 13:19","The Rah Band","Messages from the Stars - Remaster",317239
"2022-10-08 16:08","The Rah Band","Messages from the Stars - Remaster",89879
"2022-10-08 16:12","Powerwolf","Incense & Iron",237933
"2022-10-08 16:16","Mick Gordon","Rip & Tear",257734
"2022-10-08 16:24","DragonForce","Through The Fire And Flames",439120
"2022-10-08 16:25","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",113743
"2022-10-08 17:23","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",698
"2022-10-08 17:29","Boney M.","Rasputin",351573
"2022-10-08 17:32","MASTER BOOT RECORD","CONFIG.SYS",218749
"2022-10-08 17:34","Macross 82-99","『82.99 F.M』",82169
"2022-10-09 02:46","Smash Mouth","All Star",1707
"2022-10-09 02:46","Orden Ogan","Gunman",1110
"2022-10-09 02:46","Sabaton","Winged Hussars",1451
"2022-10-09 04:48","Sabaton","Winged Hussars",42838
"2022-10-09 04:51","Matthew Wilder","Break My Stride",184480
"2022-10-09 05:01","Casey Edwards","Bury the Light",582400
"2022-10-09 05:06","The 88","Biggering - Original Demo",301053
"2022-10-09 05:10","Powerwolf","Raise Your Fist, Evangelist",239813
"2022-10-09 05:12","Pharrell Williams","Hug Me",140733
"2022-10-09 05:14","Foster The People","Pumped Up Kicks",93704
"2022-10-09 15:55","Doja Cat","Candy",4918
"2022-10-09 15:56","Rupert Holmes","Escape (The Pina Colada Song)",5824
"2022-10-09 15:56","Doja Cat","Candy",22870
"2022-10-09 15:57","DragonForce","Fury Of The Storm",10374
"2022-10-09 15:59","DragonForce","Fury Of The Storm",8320
"2022-10-09 16:00","Ashnikko","STUPID (feat. Yung Baby Tate)",47830
"2022-10-09 16:02","Lil Nas X","THATS WHAT I WANT",143901
"2022-10-09 16:03","Cardi B","Money",63062
"2022-10-09 16:04","Flo Milli","Beef FloMix",2390
"2022-10-09 16:04","Tay Money","PTDOM",2219
"2022-10-09 16:04","Megan Thee Stallion","Savage",16256
"2022-10-09 16:04","Ariana Grande","positions",1920
"2022-10-09 16:04","Glass Animals","Heat Waves",11435
"2022-10-09 16:09","Avenged Sevenfold","Scream",285945
"2022-10-09 16:13","Disturbed","Stricken",28611
"2022-10-09 16:22","Slipknot","Psychosocial",241990
"2022-10-09 16:26","Three Days Grace","I Hate Everything About You",146710
"2022-10-09 16:26","Get Scared","Sarcasm",1024
"2022-10-10 03:37","Rupert Holmes","Escape (The Pina Colada Song)",6946
"2022-10-10 03:37","Korpiklaani","Vodka",1707
"2022-10-10 03:37","Macross 82-99","『82.99 F.M』",150260
"2022-10-10 10:20","DragonForce","Soldiers Of The Wastelands",547595
"2022-10-10 10:20","Macross 82-99","『82.99 F.M』",5282
"2022-10-10 10:20","Michael Jackson","Smooth Criminal - 2012 Remaster",1382
"2022-10-10 10:28","Unknown Artist","Unknown Track",451904
"2022-10-10 10:34","Caesars","Jerk It Out",195666
"2022-10-10 10:37","Matthew Wilder","Break My Stride",184480
"2022-10-10 10:40","Beast In Black","Die By The Blade",194838
"2022-10-10 10:50","Casey Edwards","Bury the Light",582400
"2022-10-10 10:54","DragonForce","Ashes of the Dawn",273520
"2022-10-10 10:58","The Rah Band","Sam the Samba Man",251346
"2022-10-10 11:05","DragonForce","Fury Of The Storm",406840
"2022-10-10 11:09","Sabaton","The Red Baron",202333
"2022-10-10 11:10","Mike Oldfield","Tubular Bells - Pt. I",34936
"2022-10-10 11:14","Ren","Money Game, Pt. 2",218816
"2022-10-10 11:18","Michael Jackson","Bad",247133
"2022-10-10 11:22","The Rah Band","Party Games",247853
"2022-10-10 11:25","Beast In Black","Cry Out For A Hero",207965
"2022-10-10 11:29","Sabaton","Ghost Division",231186
"2022-10-10 11:38","War","Low Rider",0
"2022-10-10 11:38","Smash Mouth","I'm A Believer",2296
"2022-10-10 11:38","Lena Raine","Resurrections",502126
"2022-10-10 12:36","Smash Mouth","I'm A Believer",704
"2022-10-10 12:37","MGMT","Little Dark Age",126
"2022-10-10 12:37","Casey Edwards","Bury the Light",13163
"2022-10-10 12:41","RichaadEB","Devil Trigger",194437
"2022-10-10 12:51","Casey Edwards","Bury the Light",582400
"2022-10-10 12:53","Unknown Artist","Unknown Track",98316
"2022-10-10 12:54","Matthew Wilder","Break My Stride",79539
"2022-10-10 12:55","Casey Edwards","Bury the Light",45948
"2022-10-10 13:06","Mick Gordon","Harbinger",434945
"2022-10-10 13:09","Unknown Artist","Unknown Track",153532
"2022-10-10 13:09","Jack Stauber's Micropop","Two Time",2516
"2022-10-10 13:12","Lemon Demon","Two Trucks",180973
"2022-10-10 13:12","Brothers of Metal","Ride of the Valkyries",5410
"2022-10-10 13:12","War","Why Can't We Be Friends",1141
"2022-10-10 13:12","Grailknights","Pumping Iron Power",2610
"2022-10-10 13:12","Týr","Blood of Heroes",2497
"2022-10-10 13:12","Beast In Black","Cry Out For A Hero",3117
"2022-10-10 13:12","Sabaton","Winged Hussars",2111
"2022-10-10 13:19","DragonForce","Fury Of The Storm",406840
"2022-10-10 13:26","Casey Edwards","Bury the Light",376750
"2022-10-10 13:33","Casey Edwards","Bury the Light",205650
"2022-10-10 13:43","Casey Edwards","Bury the Light",582400
"2022-10-10 13:47","Brothers of Metal","Brothers Unite",246990
"2022-10-10 14:01","The Rah Band","Messages from the Stars",254080
"2022-10-10 14:05","Sabaton","Defence of Moscow",248992
"2022-10-10 14:08","Macross 82-99","Fun Tonight",162461
"2022-10-10 14:12","Powerwolf","Blessed & Possessed",282280
"2022-10-10 14:17","DragonForce","Ashes of the Dawn",273520
"2022-10-10 14:20","Grailknights","Cthulhu",211346
"2022-10-10 14:24","Earth, Wind & Fire","September",215093
"2022-10-10 14:27","Turisas","Rasputin",3505
"2022-10-10 14:27","Sabaton","Stormtroopers",150359
"2022-10-10 14:30","Powerwolf","Demons Are a Girl's Best Friend",218080
"2022-10-10 14:40","DragonForce","Soldiers Of The Wastelands",587160
"2022-10-10 14:44","Twilight Force","Riders of the Dawn",224108
"2022-10-10 14:47","Brothers of Metal","Death of the God of Light",186979
"2022-10-10 14:57","Brothers of Metal","Death of the God of Light",23341
"2022-10-10 15:01","Sabaton","The Red Baron",202333
"2022-10-10 15:05","Foster The People","Pumped Up Kicks",239600
"2022-10-10 15:09","Powerwolf","Amen & Attack",234693
"2022-10-10 15:17","DragonForce","Through The Fire And Flames",439120
"2022-10-10 15:20","Alestorm","P.A.R.T.Y.",203118
"2022-10-10 15:24","Beast In Black","No Surrender",255221
"2022-10-10 15:27","Brothers of Metal","Njord",0
"2022-10-10 15:27","Sabaton","The Last Battle",173882
"2022-10-10 15:31","Powerwolf","Incense & Iron",237933
"2022-10-10 15:34","Macross 82-99","『82.99 F.M』",150260
"2022-10-10 15:39","Earth, Wind & Fire","Let's Groove",339320
"2022-10-10 15:41","Korpiklaani","Vodka",63835
"2022-10-10 23:05","Casey Edwards","Bury the Light",274412
"2022-10-10 23:15","Casey Edwards","Bury the Light",267090
"2022-10-10 23:18","Wind Rose","Mine Mine Mine!",40529
"2022-10-10 23:18","Casey Edwards","Bury the Light",40899
"2022-10-10 23:21","Ed Helms","How Bad Can I Be?",172160
"2022-10-10 23:29","The 88","Biggering - Original Demo",302292
"2022-10-10 23:32","Powerwolf","In the Name of God (Deus Vult)",195920
"2022-10-10 23:36","Brothers of Metal","Njord",230319
"2022-10-10 23:40","War","Why Can't We Be Friends",230106
"2022-10-10 23:43","Brothers of Metal","Death of the God of Light",210332
"2022-10-10 23:45","Sabaton","The Red Baron",70945
"2022-10-11 12:19","Sabaton","The Red Baron",1000
"2022-10-11 12:45","Sabaton","The Red Baron",16988
"2022-10-11 12:46","Unknown Artist","Unknown Track",54885
"2022-10-11 12:54","Unknown Artist","Unknown Track",451904
"2022-10-11 13:08","Casey Edwards","Bury the Light",582400
"2022-10-11 13:15","The Rah Band","Messages from the Stars - Remaster",407118
"2022-10-11 13:19","The Rah Band","Messages from the Stars",254080
"2022-10-11 13:21","Jason Charles Miller","Red Sun - Maniac Agenda Mix",133666
"2022-10-11 13:23","bobacupcake","theme of really cool bird",131571
"2022-10-11 13:26","The Living Tombstone","It's Been So Long",174394
"2022-10-11 13:29","War","Low Rider",190826
"2022-10-11 13:30","Gotye","Somebody That I Used To Know",60003
"2022-10-11 15:35","Gotye","Somebody That I Used To Know",2811
"2022-10-11 15:38","Smash Mouth","All Star",200373
"2022-10-11 15:51","The Rah Band","Rock Me Down to Rio",411440
"2022-10-11 15:55","Powerwolf","We Drink Your Blood",222560
"2022-10-11 15:58","Beast In Black","Die By The Blade",194838
"2022-10-11 16:02","Brothers of Metal","Ride of the Valkyries",206666
"2022-10-11 16:08","Unknown Artist","Unknown Track",294034
"2022-10-11 16:10","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",117235
"2022-10-11 17:01","Iron Maiden","The Trooper - 2015 Remaster",1228
"2022-10-11 17:01","Tee Lopes","Lights, Camera, Action! - Studiopolis Zone Act 1",2431
"2022-10-11 17:05","MASTER BOOT RECORD","CONFIG.SYS",218749
"2022-10-11 17:15","Casey Edwards","Bury the Light",582400
"2022-10-11 17:19","DragonForce","Soldiers Of The Wastelands",273138
"2022-10-11 17:19","Majestic","Rasputin",9015
"2022-10-11 17:23","Kit Walters","The Stains of Time - Maniac Agenda Mix",685
"2022-10-11 17:23","Jimmy Gnecco","It Has To Be This Way - Platinum Mix",8453
"2022-10-11 17:23","Boney M.","Rasputin - Single Version",220733
"2022-10-11 17:28","MGMT","Little Dark Age",299960
"2022-10-11 17:33","Orden Ogan","Gunman",317733
"2022-10-11 17:42","Mick Gordon","Bfg Division",506762
"2022-10-11 17:46","Powerwolf","Incense & Iron",237933
"2022-10-11 17:49","Earth, Wind & Fire","September",215093
"2022-10-11 17:57","Lipps Inc.","Funkytown",470346
"2022-10-11 18:02","Ozzy Osbourne","Crazy Train",293183
"2022-10-11 18:09","Jay & The Americans","Come A Little Bit Closer",168853
"2022-10-11 18:13","Brothers of Metal","Brothers Unite",246990
"2022-10-11 18:23","Lena Raine","Resurrections",578648
"2022-10-11 18:28","Powerwolf","Blessed & Possessed",282280
"2022-10-11 18:30","Tyson Yen","The Only Thing I Know For Real - Maniac Agenda Mix",146333
"2022-10-11 18:31","Ian McKinney","Octodad (Nobody Suspects a Thing)",88169
"2022-10-11 22:34","Donna Burke","Sins of The Father",1599
"2022-10-11 22:34","Ian McKinney","Octodad (Nobody Suspects a Thing)",3043
"2022-10-11 22:49","Unknown Artist","Unknown Track",469252
"2022-10-11 22:52","Sabaton","Winged Hussars",166924
"2022-10-12 00:30","Mick Gordon","Rip & Tear",3158
"2022-10-12 00:30","Macross 82-99","『82.99 F.M』",1451
